city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
L'Anse,Michigan,46.740227,-88.44705,1,place,,,,,L'anse,MI,"Baraga County",49946,US,"TIGER/Line® dataset from the US Census Bureau"
"Bark River",Michigan,45.695595,-87.207306,1,place,,,,,"Bark River",MI,"Delta County",49807,US,"TIGER/Line® dataset from the US Census Bureau"
Escanaba,Michigan,45.74525,-87.06458,1,place,,,,,Escanaba,MI,"Delta County",49829,US,"TIGER/Line® dataset from the US Census Bureau"
Garden,Michigan,45.756636,-86.586125,1,place,,,,,Garden,MI,"Delta County",49835,US,"TIGER/Line® dataset from the US Census Bureau"
Gladstone,Michigan,45.881256,-87.115221,1,place,,,,,Gladstone,MI,"Delta County",49837,US,"TIGER/Line® dataset from the US Census Bureau"
Barryton,Michigan,43.737488,-85.166327,1,place,,,,,Barryton,MI,"Mecosta County",49305,US,"TIGER/Line® dataset from the US Census Bureau"
"Big Rapids",Michigan,43.69808,-85.48366,1,place,,,,,"Big Rapids",MI,"Mecosta County",49307,US,"TIGER/Line® dataset from the US Census Bureau"
"Bay City",Michigan,43.608773,-83.953007,1,place,,,,,"Bay City",MI,"Bay County",48706,US,"TIGER/Line® dataset from the US Census Bureau"
Pinconning,Michigan,43.839179,-84.038715,1,place,,,,,Pinconning,MI,"Bay County",48650,US,"TIGER/Line® dataset from the US Census Bureau"
Belding,Michigan,43.09781,-85.22891,1,place,,,,,Belding,MI,"Ionia County",48809,US,"TIGER/Line® dataset from the US Census Bureau"
"Carson City",Michigan,43.17698,-84.84639,1,place,,,,,"Carson City",MI,"Montcalm County",48811,US,"TIGER/Line® dataset from the US Census Bureau"
Edmore,Michigan,43.401096,-85.022308,1,place,,,,,Edmore,MI,"Montcalm County",48829,US,"TIGER/Line® dataset from the US Census Bureau"
Greenville,Michigan,43.17753,-85.2528,1,place,,,,,Greenville,MI,"Montcalm County",48838,US,"TIGER/Line® dataset from the US Census Bureau"
"Howard City",Michigan,43.382007,-85.442836,1,place,,,,,"Howard City",MI,"Montcalm County",49329,US,"TIGER/Line® dataset from the US Census Bureau"
Lakeview,Michigan,43.43527,-85.245835,1,place,,,,,Lakeview,MI,"Montcalm County",48850,US,"TIGER/Line® dataset from the US Census Bureau"
Sheridan,Michigan,43.206319,-85.069087,1,place,,,,,Sheridan,MI,"Montcalm County",48884,US,"TIGER/Line® dataset from the US Census Bureau"
Stanton,Michigan,43.289347,-85.059556,1,place,,,,,Stanton,MI,"Montcalm County",48888,US,"TIGER/Line® dataset from the US Census Bureau"
"Bear Lake",Michigan,44.396671,-86.116727,1,place,,,,,"Bear Lake",MI,"Manistee County",49614,US,"TIGER/Line® dataset from the US Census Bureau"
Manistee,Michigan,44.263534,-86.182473,1,place,,,,,Manistee,MI,"Manistee County",49660,US,"TIGER/Line® dataset from the US Census Bureau"
Onekama,Michigan,44.36361,-86.20509,1,place,,,,,Onekama,MI,"Manistee County",49675,US,"TIGER/Line® dataset from the US Census Bureau"
Pierport,Michigan,44.426668,-86.24009,0.8,place,,,,,Pierport,MI,"Manistee County",49614,US,"TIGER/Line® dataset from the US Census Bureau"
Bellaire,Michigan,44.997248,-85.198742,1,place,,,,,Bellaire,MI,"Antrim County",49615,US,"TIGER/Line® dataset from the US Census Bureau"
"Central Lake",Michigan,45.075986,-85.25591,1,place,,,,,"Central Lake",MI,"Antrim County",49622,US,"TIGER/Line® dataset from the US Census Bureau"
"Elk Rapids",Michigan,44.89556,-85.41646,1,place,,,,,"Elk Rapids",MI,"Antrim County",49629,US,"TIGER/Line® dataset from the US Census Bureau"
Mancelona,Michigan,44.90223,-85.06088,1,place,,,,,Mancelona,MI,"Antrim County",49659,US,"TIGER/Line® dataset from the US Census Bureau"
Bellevue,Michigan,42.514158,-85.014665,1,place,,,,,Bellevue,MI,"Eaton County",49021,US,"TIGER/Line® dataset from the US Census Bureau"
Charlotte,Michigan,42.574191,-84.838452,1,place,,,,,Charlotte,MI,"Eaton County",48813,US,"TIGER/Line® dataset from the US Census Bureau"
"Eaton Rapids",Michigan,42.5092,-84.65581,1,place,,,,,"Eaton Rapids",MI,"Eaton County",48827,US,"TIGER/Line® dataset from the US Census Bureau"
"Grand Ledge",Michigan,42.700035,-84.766787,1,place,,,,,"Grand Ledge",MI,"Eaton County",48837,US,"TIGER/Line® dataset from the US Census Bureau"
Olivet,Michigan,42.44143,-84.92415,1,place,,,,,Olivet,MI,"Eaton County",49076,US,"TIGER/Line® dataset from the US Census Bureau"
Vermontville,Michigan,42.639932,-85.004661,1,place,,,,,Vermontville,MI,"Eaton County",49096,US,"TIGER/Line® dataset from the US Census Bureau"
"Benton Harbor",Michigan,42.14338,-86.348568,1,place,,,,,"Benton Harbor",MI,"Berrien County",49022,US,"TIGER/Line® dataset from the US Census Bureau"
"Berrien Springs",Michigan,41.946299,-86.376474,1,place,,,,,"Berrien Springs",MI,"Berrien County",49103,US,"TIGER/Line® dataset from the US Census Bureau"
Buchanan,Michigan,41.841369,-86.429249,1,place,,,,,Buchanan,MI,"Berrien County",49107,US,"TIGER/Line® dataset from the US Census Bureau"
Coloma,Michigan,42.18615,-86.30836,1,place,,,,,Coloma,MI,"Berrien County",49038,US,"TIGER/Line® dataset from the US Census Bureau"
Niles,Michigan,41.832805,-86.230825,1,place,,,,,Niles,MI,"Berrien County",49120,US,"TIGER/Line® dataset from the US Census Bureau"
"Saint Joseph",Michigan,42.10976,-86.48002,1,place,,,,,"Saint Joseph",MI,"Berrien County",49085,US,"TIGER/Line® dataset from the US Census Bureau"
Watervliet,Michigan,42.161397,-86.271878,1,place,,,,,Watervliet,MI,"Berrien County",49098,US,"TIGER/Line® dataset from the US Census Bureau"
"Berrien Springs",Michigan,41.946299,-86.376474,1,place,,,,,"Berrien Springs",MI,"Berrien County",49103,US,"TIGER/Line® dataset from the US Census Bureau"
Bessemer,Michigan,46.48134,-90.05295,1,place,,,,,Bessemer,MI,"Gogebic County",49911,US,"TIGER/Line® dataset from the US Census Bureau"
Ironwood,Michigan,46.479574,-90.167111,1,place,,,,,Ironwood,MI,"Gogebic County",49938,US,"TIGER/Line® dataset from the US Census Bureau"
Wakefield,Michigan,46.490844,-89.875182,1,place,,,,,Wakefield,MI,"Gogebic County",49968,US,"TIGER/Line® dataset from the US Census Bureau"
Birmingham,Michigan,42.534834,-83.22416,1,place,,,,,Birmingham,MI,"Oakland County",48009,US,"TIGER/Line® dataset from the US Census Bureau"
Farmington,Michigan,42.505138,-83.407233,1,place,,,,,Farmington,MI,"Oakland County",48331,US,"TIGER/Line® dataset from the US Census Bureau"
Holly,Michigan,42.775922,-83.579384,1,place,,,,,Holly,MI,"Oakland County",48442,US,"TIGER/Line® dataset from the US Census Bureau"
"Lake Orion",Michigan,42.723081,-83.276903,1,place,,,,,"Lake Orion",MI,"Oakland County",48359,US,"TIGER/Line® dataset from the US Census Bureau"
Milford,Michigan,42.593161,-83.645451,1,place,,,,,Milford,MI,"Oakland County",48380,US,"TIGER/Line® dataset from the US Census Bureau"
Orion,Michigan,0,0,0,,,,,,,,,,,
Oxford,Michigan,42.840328,-83.200206,1,place,,,,,Oxford,MI,"Oakland County",48370,US,"TIGER/Line® dataset from the US Census Bureau"
Pontiac,Michigan,42.670272,-83.289036,1,place,,,,,Pontiac,MI,"Oakland County",48340,US,"TIGER/Line® dataset from the US Census Bureau"
Rochester,Michigan,42.726216,-83.156629,1,place,,,,,Rochester,MI,"Oakland County",48306,US,"TIGER/Line® dataset from the US Census Bureau"
"Royal Oak",Michigan,42.492485,-83.145375,1,place,,,,,"Royal Oak",MI,"Oakland County",48067,US,"TIGER/Line® dataset from the US Census Bureau"
"South Lyon",Michigan,42.474564,-83.612188,1,place,,,,,"South Lyon",MI,"Oakland County",48178,US,"TIGER/Line® dataset from the US Census Bureau"
"Boyne City",Michigan,45.226478,-85.016896,1,place,,,,,"Boyne City",MI,"Charlevoix County",49712,US,"TIGER/Line® dataset from the US Census Bureau"
Charlevoix,Michigan,0,0,0,,,,,,,,,,,
"East Jordan",Michigan,45.203995,-85.102843,1,place,,,,,"East Jordan",MI,"Charlevoix County",49727,US,"TIGER/Line® dataset from the US Census Bureau"
Brighton,Michigan,42.570452,-83.74763,1,place,,,,,Brighton,MI,"Livingston County",48114,US,"TIGER/Line® dataset from the US Census Bureau"
Fowlerville,Michigan,42.641649,-84.054241,1,place,,,,,Fowlerville,MI,"Livingston County",48836,US,"TIGER/Line® dataset from the US Census Bureau"
Howell,Michigan,42.575483,-83.923411,1,place,,,,,Howell,MI,"Livingston County",48843,US,"TIGER/Line® dataset from the US Census Bureau"
Pinckney,Michigan,42.467503,-83.946982,1,place,,,,,Pinckney,MI,"Livingston County",48169,US,"TIGER/Line® dataset from the US Census Bureau"
Bronson,Michigan,41.880399,-85.162804,1,place,,,,,Bronson,MI,"Branch County",49028,US,"TIGER/Line® dataset from the US Census Bureau"
Coldwater,Michigan,41.905358,-85.058716,1,place,,,,,Coldwater,MI,"Branch County",49036,US,"TIGER/Line® dataset from the US Census Bureau"
Quincy,Michigan,41.94421,-84.88385,1,place,,,,,Quincy,MI,"Branch County",49082,US,"TIGER/Line® dataset from the US Census Bureau"
"Brown City",Michigan,43.242602,-82.918819,1,place,,,,,"Brown City",MI,"Sanilac County",48416,US,"TIGER/Line® dataset from the US Census Bureau"
Carsonville,Michigan,43.443662,-82.663858,1,place,,,,,Carsonville,MI,"Sanilac County",48419,US,"TIGER/Line® dataset from the US Census Bureau"
Croswell,Michigan,43.252807,-82.644104,1,place,,,,,Croswell,MI,"Sanilac County",48422,US,"TIGER/Line® dataset from the US Census Bureau"
Deckerville,Michigan,43.535064,-82.722491,1,place,,,,,Deckerville,MI,"Sanilac County",48427,US,"TIGER/Line® dataset from the US Census Bureau"
Lexington,Michigan,43.26808,-82.53076,1,place,,,,,Lexington,MI,"Sanilac County",48450,US,"TIGER/Line® dataset from the US Census Bureau"
Marlette,Michigan,43.357539,-83.002816,1,place,,,,,Marlette,MI,"Sanilac County",48453,US,"TIGER/Line® dataset from the US Census Bureau"
"Minden City",Michigan,43.651302,-82.756025,1,place,,,,,"Minden City",MI,"Sanilac County",48456,US,"TIGER/Line® dataset from the US Census Bureau"
Sandusky,Michigan,43.374676,-82.858995,1,place,,,,,Sandusky,MI,"Sanilac County",48471,US,"TIGER/Line® dataset from the US Census Bureau"
Leonidas,Michigan,42.028161,-85.35224,1,place,,,,,Leonidas,MI,"St. Joseph County",49066,US,"TIGER/Line® dataset from the US Census Bureau"
"Burr Oak",Michigan,41.84727,-85.31859,1,place,,,,,"Burr Oak",MI,"St. Joseph County",49030,US,"TIGER/Line® dataset from the US Census Bureau"
Centreville,Michigan,41.92338,-85.52832,1,place,,,,,Centreville,MI,"St. Joseph County",49032,US,"TIGER/Line® dataset from the US Census Bureau"
Constantine,Michigan,41.84116,-85.6686,1,place,,,,,Constantine,MI,"St. Joseph County",49042,US,"TIGER/Line® dataset from the US Census Bureau"
Mendon,Michigan,42.009094,-85.449665,1,place,,,,,Mendon,MI,"St. Joseph County",49072,US,"TIGER/Line® dataset from the US Census Bureau"
Sturgis,Michigan,41.842913,-85.478265,1,place,,,,,Sturgis,MI,"St. Joseph County",49091,US,"TIGER/Line® dataset from the US Census Bureau"
"Three Rivers",Michigan,41.94394,-85.63249,1,place,,,,,"Three Rivers",MI,"St. Joseph County",49093,US,"TIGER/Line® dataset from the US Census Bureau"
"White Pigeon",Michigan,41.79811,-85.64332,1,place,,,,,"White Pigeon",MI,"St. Joseph County",49099,US,"TIGER/Line® dataset from the US Census Bureau"
Cadillac,Michigan,44.335278,-85.549093,1,place,,,,,Cadillac,MI,"Wexford County",49601,US,"TIGER/Line® dataset from the US Census Bureau"
Manton,Michigan,44.412765,-85.468268,1,place,,,,,Manton,MI,"Wexford County",49663,US,"TIGER/Line® dataset from the US Census Bureau"
Caledonia,Michigan,42.81868,-85.524437,1,place,,,,,Caledonia,MI,"Kent County",49316,US,"TIGER/Line® dataset from the US Census Bureau"
"Cedar Springs",Michigan,43.175953,-85.514105,1,place,,,,,"Cedar Springs",MI,"Kent County",49319,US,"TIGER/Line® dataset from the US Census Bureau"
"Grand Rapids",Michigan,42.984226,-85.629101,1,place,,,,,"Grand Rapids",MI,"Kent County",49501,US,"TIGER/Line® dataset from the US Census Bureau"
"Grand Rapids",Michigan,42.984226,-85.629101,1,place,,,,,"Grand Rapids",MI,"Kent County",49501,US,"TIGER/Line® dataset from the US Census Bureau"
"Kent City",Michigan,43.22002,-85.75115,1,place,,,,,"Kent City",MI,"Kent County",49330,US,"TIGER/Line® dataset from the US Census Bureau"
Lowell,Michigan,42.969378,-85.384134,1,place,,,,,Lowell,MI,"Kent County",49331,US,"TIGER/Line® dataset from the US Census Bureau"
Rockford,Michigan,43.132429,-85.551631,1,place,,,,,Rockford,MI,"Kent County",49341,US,"TIGER/Line® dataset from the US Census Bureau"
Sparta,Michigan,43.157685,-85.683555,1,place,,,,,Sparta,MI,"Kent County",49345,US,"TIGER/Line® dataset from the US Census Bureau"
Camden,Michigan,41.747377,-84.638542,1,place,,,,,Camden,MI,"Hillsdale County",49232,US,"TIGER/Line® dataset from the US Census Bureau"
Hillsdale,Michigan,41.92005,-84.63051,1,place,,,,,Hillsdale,MI,"Hillsdale County",49242,US,"TIGER/Line® dataset from the US Census Bureau"
Jonesville,Michigan,41.98421,-84.6619,1,place,,,,,Jonesville,MI,"Hillsdale County",49250,US,"TIGER/Line® dataset from the US Census Bureau"
Litchfield,Michigan,42.04393,-84.75746,1,place,,,,,Litchfield,MI,"Hillsdale County",49252,US,"TIGER/Line® dataset from the US Census Bureau"
Reading,Michigan,41.846897,-84.728441,1,place,,,,,Reading,MI,"Hillsdale County",49274,US,"TIGER/Line® dataset from the US Census Bureau"
Caro,Michigan,43.489001,-83.385078,1,place,,,,,Caro,MI,"Tuscola County",48723,US,"TIGER/Line® dataset from the US Census Bureau"
"Cass City",Michigan,43.586075,-83.293496,1,place,,,,,"Cass City",MI,"Tuscola County",48726,US,"TIGER/Line® dataset from the US Census Bureau"
Mayville,Michigan,43.344868,-83.367939,1,place,,,,,Mayville,MI,"Tuscola County",48744,US,"TIGER/Line® dataset from the US Census Bureau"
Millington,Michigan,43.297434,-83.47392,1,place,,,,,Millington,MI,"Tuscola County",48746,US,"TIGER/Line® dataset from the US Census Bureau"
Vassar,Michigan,43.404594,-83.561187,1,place,,,,,Vassar,MI,"Tuscola County",48768,US,"TIGER/Line® dataset from the US Census Bureau"
Cassopolis,Michigan,41.904174,-85.999067,1,place,,,,,Cassopolis,MI,"Cass County",49031,US,"TIGER/Line® dataset from the US Census Bureau"
Dowagiac,Michigan,41.98421,-86.10862,1,place,,,,,Dowagiac,MI,"Cass County",49047,US,"TIGER/Line® dataset from the US Census Bureau"
Marcellus,Michigan,42.008635,-85.857579,1,place,,,,,Marcellus,MI,"Cass County",49067,US,"TIGER/Line® dataset from the US Census Bureau"
Champion,Michigan,46.466637,-87.920429,1,place,,,,,Champion,MI,"Marquette County",49814,US,"TIGER/Line® dataset from the US Census Bureau"
Humboldt,Michigan,0,0,0,,,,,,,,,,,
Marquette,Michigan,46.54354,-87.39542,1,place,,,,,Marquette,MI,"Marquette County",49855,US,"TIGER/Line® dataset from the US Census Bureau"
Michigamme,Michigan,46.530795,-88.091432,1,place,,,,,Michigamme,MI,"Marquette County",49861,US,"TIGER/Line® dataset from the US Census Bureau"
Negaunee,Michigan,46.4991,-87.6118,1,place,,,,,Negaunee,MI,"Marquette County",49866,US,"TIGER/Line® dataset from the US Census Bureau"
Republic,Michigan,46.41055,-87.98918,1,place,,,,,Republic,MI,"Marquette County",49879,US,"TIGER/Line® dataset from the US Census Bureau"
Ishpeming,Michigan,46.43869,-87.709096,1,place,,,,,Ishpeming,MI,"Marquette County",49849,US,"TIGER/Line® dataset from the US Census Bureau"
Cheboygan,Michigan,45.592842,-84.468639,1,place,,,,,Cheboygan,MI,"Cheboygan County",49721,US,"TIGER/Line® dataset from the US Census Bureau"
"Mackinaw City",Michigan,45.753019,-84.691745,1,place,,,,,"Mackinaw City",MI,"Cheboygan County",49701,US,"TIGER/Line® dataset from the US Census Bureau"
Chesaning,Michigan,43.18475,-84.11497,1,place,,,,,Chesaning,MI,"Saginaw County",48616,US,"TIGER/Line® dataset from the US Census Bureau"
Frankenmuth,Michigan,43.353763,-83.756467,1,place,,,,,Frankenmuth,MI,"Saginaw County",48734,US,"TIGER/Line® dataset from the US Census Bureau"
Merrill,Michigan,43.389643,-84.309397,1,place,,,,,Merrill,MI,"Saginaw County",48637,US,"TIGER/Line® dataset from the US Census Bureau"
Saginaw,Michigan,43.41242,-83.886873,1,place,,,,,Saginaw,MI,"Saginaw County",48601,US,"TIGER/Line® dataset from the US Census Bureau"
"Saint Charles",Michigan,43.25677,-84.180476,1,place,,,,,"Saint Charles",MI,"Saginaw County",48655,US,"TIGER/Line® dataset from the US Census Bureau"
Clare,Michigan,43.81947,-84.76863,1,place,,,,,Clare,MI,"Clare County",48617,US,"TIGER/Line® dataset from the US Census Bureau"
Farwell,Michigan,43.83502,-84.86697,1,place,,,,,Farwell,MI,"Clare County",48622,US,"TIGER/Line® dataset from the US Census Bureau"
Harrison,Michigan,44.005299,-84.85096,1,place,,,,,Harrison,MI,"Clare County",48625,US,"TIGER/Line® dataset from the US Census Bureau"
Clio,Michigan,43.170497,-83.707374,1,place,,,,,Clio,MI,"Genesee County",48420,US,"TIGER/Line® dataset from the US Census Bureau"
Davison,Michigan,43.03475,-83.51801,1,place,,,,,Davison,MI,"Genesee County",48423,US,"TIGER/Line® dataset from the US Census Bureau"
Fenton,Michigan,42.79781,-83.70495,1,place,,,,,Fenton,MI,"Genesee County",48430,US,"TIGER/Line® dataset from the US Census Bureau"
Flint,Michigan,42.965926,-83.780835,1,place,,,,,Flint,MI,"Genesee County",48501,US,"TIGER/Line® dataset from the US Census Bureau"
Flushing,Michigan,43.06308,-83.85107,1,place,,,,,Flushing,MI,"Genesee County",48433,US,"TIGER/Line® dataset from the US Census Bureau"
Linden,Michigan,42.81447,-83.78245,1,place,,,,,Linden,MI,"Genesee County",48451,US,"TIGER/Line® dataset from the US Census Bureau"
"Mount Morris",Michigan,43.120587,-83.692978,1,place,,,,,"Mount Morris",MI,"Genesee County",48458,US,"TIGER/Line® dataset from the US Census Bureau"
Coleman,Michigan,43.720284,-84.52035,1,place,,,,,Coleman,MI,"Midland County",48618,US,"TIGER/Line® dataset from the US Census Bureau"
Midland,Michigan,43.626132,-84.33803,1,place,,,,,Midland,MI,"Midland County",48640,US,"TIGER/Line® dataset from the US Census Bureau"
Concord,Michigan,42.186022,-84.641897,1,place,,,,,Concord,MI,"Jackson County",49237,US,"TIGER/Line® dataset from the US Census Bureau"
"Grass Lake",Michigan,42.25087,-84.21301,1,place,,,,,"Grass Lake",MI,"Jackson County",49240,US,"TIGER/Line® dataset from the US Census Bureau"
Jackson,Michigan,42.248979,-84.421104,1,place,,,,,Jackson,MI,"Jackson County",49201,US,"TIGER/Line® dataset from the US Census Bureau"
Parma,Michigan,42.257902,-84.580681,1,place,,,,,Parma,MI,"Jackson County",49269,US,"TIGER/Line® dataset from the US Census Bureau"
Parma,Michigan,42.257902,-84.580681,1,place,,,,,Parma,MI,"Jackson County",49269,US,"TIGER/Line® dataset from the US Census Bureau"
Springport,Michigan,42.37823,-84.630106,1,place,,,,,Springport,MI,"Jackson County",49284,US,"TIGER/Line® dataset from the US Census Bureau"
Coopersville,Michigan,43.062122,-85.959758,1,place,,,,,Coopersville,MI,"Ottawa County",49404,US,"TIGER/Line® dataset from the US Census Bureau"
"Grand Haven",Michigan,43.008786,-86.129031,1,place,,,,,"Grand Haven",MI,"Ottawa County",49417,US,"TIGER/Line® dataset from the US Census Bureau"
Holland,Michigan,42.985596,-86.444751,1,place,,,,,Holland,MI,"Ottawa County",49422,US,"TIGER/Line® dataset from the US Census Bureau"
Zeeland,Michigan,42.869816,-85.969722,1,place,,,,,Zeeland,MI,"Ottawa County",49464,US,"TIGER/Line® dataset from the US Census Bureau"
Dearborn,Michigan,42.310037,-83.177625,1,place,,,,,Dearborn,MI,"Wayne County",48120,US,"TIGER/Line® dataset from the US Census Bureau"
Detroit,Michigan,42.347021,-83.060184,1,place,,,,,Detroit,MI,"Wayne County",48201,US,"TIGER/Line® dataset from the US Census Bureau"
"Flat Rock",Michigan,42.116811,-83.300439,1,place,,,,,"Flat Rock",MI,"Wayne County",48134,US,"TIGER/Line® dataset from the US Census Bureau"
Northville,Michigan,42.43115,-83.48327,1,place,,,,,Northville,MI,"Wayne County",48167,US,"TIGER/Line® dataset from the US Census Bureau"
Plymouth,Michigan,42.366737,-83.489679,1,place,,,,,Plymouth,MI,"Wayne County",48170,US,"TIGER/Line® dataset from the US Census Bureau"
Redford,Michigan,42.392286,-83.282029,1,place,,,,,Redford,MI,"Wayne County",48239,US,"TIGER/Line® dataset from the US Census Bureau"
Trenton,Michigan,42.138209,-83.217937,1,place,,,,,Trenton,MI,"Wayne County",48183,US,"TIGER/Line® dataset from the US Census Bureau"
Wayne,Michigan,42.28143,-83.38632,1,place,,,,,Wayne,MI,"Wayne County",48184,US,"TIGER/Line® dataset from the US Census Bureau"
Wyandotte,Michigan,42.21421,-83.14992,1,place,,,,,Wyandotte,MI,"Wayne County",48192,US,"TIGER/Line® dataset from the US Census Bureau"
Dundee,Michigan,41.964903,-83.668808,1,place,,,,,Dundee,MI,"Monroe County",48131,US,"TIGER/Line® dataset from the US Census Bureau"
Monroe,Michigan,41.907196,-83.472457,1,place,,,,,Monroe,MI,"Monroe County",48161,US,"TIGER/Line® dataset from the US Census Bureau"
Petersburg,Michigan,41.865026,-83.670689,1,place,,,,,Petersburg,MI,"Monroe County",49270,US,"TIGER/Line® dataset from the US Census Bureau"
"East Tawas",Michigan,44.27946,-83.49025,1,place,,,,,"East Tawas",MI,"Iosco County",48730,US,"TIGER/Line® dataset from the US Census Bureau"
Oscoda,Michigan,44.422917,-83.550866,1,place,,,,,Oscoda,MI,"Iosco County",48750,US,"TIGER/Line® dataset from the US Census Bureau"
"Tawas City",Michigan,44.277551,-83.677131,1,place,,,,,"Tawas City",MI,"Iosco County",48763,US,"TIGER/Line® dataset from the US Census Bureau"
Evart,Michigan,43.958084,-85.302063,1,place,,,,,Evart,MI,"Osceola County",49631,US,"TIGER/Line® dataset from the US Census Bureau"
Hersey,Michigan,43.84863,-85.44449,1,place,,,,,Hersey,MI,"Osceola County",49639,US,"TIGER/Line® dataset from the US Census Bureau"
Marion,Michigan,44.10251,-85.14698,1,place,,,,,Marion,MI,"Osceola County",49665,US,"TIGER/Line® dataset from the US Census Bureau"
"Reed City",Michigan,43.952029,-85.414718,1,place,,,,,"Reed City",MI,"Osceola County",49677,US,"TIGER/Line® dataset from the US Census Bureau"
Frankfort,Michigan,44.613058,-86.177255,1,place,,,,,Frankfort,MI,"Benzie County",49635,US,"TIGER/Line® dataset from the US Census Bureau"
Fremont,Michigan,43.513456,-85.9132,1,place,,,,,Fremont,MI,"Newaygo County",49412,US,"TIGER/Line® dataset from the US Census Bureau"
Newaygo,Michigan,43.444927,-85.73898,1,place,,,,,Newaygo,MI,"Newaygo County",49337,US,"TIGER/Line® dataset from the US Census Bureau"
"White Cloud",Michigan,43.611483,-85.797989,1,place,,,,,"White Cloud",MI,"Newaygo County",49349,US,"TIGER/Line® dataset from the US Census Bureau"
Gaylord,Michigan,45.028411,-84.612207,1,place,,,,,Gaylord,MI,"Otsego County",49734,US,"TIGER/Line® dataset from the US Census Bureau"
Johannesburg,Michigan,44.963223,-84.505983,1,place,,,,,Johannesburg,MI,"Otsego County",49751,US,"TIGER/Line® dataset from the US Census Bureau"
Gladwin,Michigan,44.032603,-84.429231,1,place,,,,,Gladwin,MI,"Gladwin County",48624,US,"TIGER/Line® dataset from the US Census Bureau"
Grayling,Michigan,44.691777,-84.612941,1,place,,,,,Grayling,MI,"Crawford County",49738,US,"TIGER/Line® dataset from the US Census Bureau"
Hancock,Michigan,47.156614,-88.558554,1,place,,,,,Hancock,MI,"Houghton County",49930,US,"TIGER/Line® dataset from the US Census Bureau"
Houghton,Michigan,47.105336,-88.548157,1,place,,,,,Houghton,MI,"Houghton County",49931,US,"TIGER/Line® dataset from the US Census Bureau"
"Lake Linden",Michigan,47.19409,-88.40734,1,place,,,,,"Lake Linden",MI,"Houghton County",49945,US,"TIGER/Line® dataset from the US Census Bureau"
Laurium,Michigan,47.237426,-88.443173,0.9,place,,,,,Laurium,MI,"Houghton County",49913,US,"TIGER/Line® dataset from the US Census Bureau"
"Red Jacket",Michigan,0,0,0,,,,,,,,,,,
"Harbor Springs",Michigan,45.43168,-84.992,1,place,,,,,"Harbor Springs",MI,"Emmet County",49740,US,"TIGER/Line® dataset from the US Census Bureau"
Pellston,Michigan,45.566112,-84.863241,1,place,,,,,Pellston,MI,"Emmet County",49769,US,"TIGER/Line® dataset from the US Census Bureau"
Petoskey,Michigan,45.355915,-84.913255,1,place,,,,,Petoskey,MI,"Emmet County",49770,US,"TIGER/Line® dataset from the US Census Bureau"
Harrisville,Michigan,44.656694,-83.41973,1,place,,,,,Harrisville,MI,"Alcona County",48740,US,"TIGER/Line® dataset from the US Census Bureau"
Hart,Michigan,43.700968,-86.334122,1,place,,,,,Hart,MI,"Oceana County",49420,US,"TIGER/Line® dataset from the US Census Bureau"
Pentwater,Michigan,43.78167,-86.43314,1,place,,,,,Pentwater,MI,"Oceana County",49449,US,"TIGER/Line® dataset from the US Census Bureau"
Shelby,Michigan,43.638343,-86.349283,1,place,,,,,Shelby,MI,"Oceana County",49455,US,"TIGER/Line® dataset from the US Census Bureau"
Hastings,Michigan,42.639121,-85.28988,1,place,,,,,Hastings,MI,"Barry County",49058,US,"TIGER/Line® dataset from the US Census Bureau"
Middleville,Michigan,42.670351,-85.427281,1,place,,,,,Middleville,MI,"Barry County",49333,US,"TIGER/Line® dataset from the US Census Bureau"
Nashville,Michigan,42.60281,-85.09305,1,place,,,,,Nashville,MI,"Barry County",49073,US,"TIGER/Line® dataset from the US Census Bureau"
Hermansville,Michigan,45.700102,-87.642374,1,place,,,,,Hermansville,MI,"Menominee County",49847,US,"TIGER/Line® dataset from the US Census Bureau"
Menominee,Michigan,45.228959,-87.56772,1,place,,,,,Menominee,MI,"Menominee County",49858,US,"TIGER/Line® dataset from the US Census Bureau"
Ionia,Michigan,42.973427,-85.090548,1,place,,,,,Ionia,MI,"Ionia County",48846,US,"TIGER/Line® dataset from the US Census Bureau"
"Lake Odessa",Michigan,42.827728,-85.143286,1,place,,,,,"Lake Odessa",MI,"Ionia County",48849,US,"TIGER/Line® dataset from the US Census Bureau"
Pewamo,Michigan,43.00114,-84.84694,1,place,,,,,Pewamo,MI,"Ionia County",48873,US,"TIGER/Line® dataset from the US Census Bureau"
Portland,Michigan,42.883458,-84.965969,1,place,,,,,Portland,MI,"Ionia County",48875,US,"TIGER/Line® dataset from the US Census Bureau"
Saranac,Michigan,42.93571,-85.20298,1,place,,,,,Saranac,MI,"Ionia County",48881,US,"TIGER/Line® dataset from the US Census Bureau"
"Iron Mountain",Michigan,45.82023,-88.06596,1,place,,,,,"Iron Mountain",MI,"Dickinson County",49801,US,"TIGER/Line® dataset from the US Census Bureau"
Norway,Michigan,45.857201,-87.917602,1,place,,,,,Norway,MI,"Dickinson County",49870,US,"TIGER/Line® dataset from the US Census Bureau"
Kalkaska,Michigan,44.697144,-85.092905,1,place,,,,,Kalkaska,MI,"Kalkaska County",49646,US,"TIGER/Line® dataset from the US Census Bureau"
